label_order,target_id,target_type,doc_id,role,url,predicted_medium,predicted_relevant,predicted_evidence,gold_relevant,notes
250,data_broker__oracle-advertising,data_broker,do_not_sell-02,do_not_sell,https://www.oracle.com/legal/privacy/privacy-choices/,prose,1,"To customize and control your preferences for receiving electronic communications from Oracle or selected Oracle partners, including opting into (or out of) Oracle communities, newsletters and gene...",,
250,data_broker__oracle-advertising,data_broker,partners_page-15,partners_page,https://www.oracle.com/partner/,other_doc,1,GTM collaboration Foundational marketing resources and activities Business and technical assessment funding for qualified opportunities Sales assets OCI pre-sales support Joint account planning and...,,
251,play_store_app__cungbachduong,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=cheng.cunghoangdao.cungbachduong&hl=en&gl=US,,0,,,
251,play_store_app__cungbachduong,play_store_app,privacy_policy-02,privacy_policy,http://12cunghoangdaoprivacypolicy.blogspot.com/p/privacy-policy-trangchongcheng-built.html,prose,1,"This page is used to inform website visitors regarding my policies with the collection, use, and disclosure of Personal Information if anyone decided to use my Service.",,
252,data_broker__podible-inc-podscribe,data_broker,privacy_policy-00,privacy_policy,https://podscribe.com/privacy,prose,1,"This Privacy Policy describes how your personal information is collected, used, and shared when you visit or make a purchase from podscribe.com (the “Site”).",,
252,data_broker__podible-inc-podscribe,data_broker,help_doc-01,help_doc,https://help.podscribe.com/,other_doc,0,,,
253,play_store_app__endlessdoves,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.nitrome.endlessdoves&hl=en&gl=US,,0,,,
253,play_store_app__endlessdoves,play_store_app,privacy_policy-02,privacy_policy,https://www.nitrome.com/privacy/,prose,1,We cannot do all the things needed to make and run the Services by ourselves so we share information with third parties collectively called our ‘Partners’.,,
253,play_store_app__endlessdoves,play_store_app,app_ads_txt-03,app_ads_txt,https://www.nitrome.com/app-ads.txt,machine_readable,1,registry enumerates 48 named vendor(s),,
254,play_store_app__gangjellyfighting,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.brosgames.gangjellyfighting&hl=en&gl=US,,0,,,
254,play_store_app__gangjellyfighting,play_store_app,privacy_policy-02,privacy_policy,https://vchig1221.wixsite.com/brosgames/single-post/2017/12/19/BROS-GAMES-PRIVACY-POLICY,prose,1,"We may collect personally identifiable information from you in a variety of ways, including, but not limited to, when you visit, register on our Services, and in connection with other activities, s...",,
255,data_broker__channel-pilot-solutions-gmbh,data_broker,privacy_policy-00,privacy_policy,https://channelpilot.com/en,prose,0,,,
255,data_broker__channel-pilot-solutions-gmbh,data_broker,partners_page-01,partners_page,https://channelpilot.com/en/solutions/development/,other_doc,0,,,
256,website__slivz-com,website,privacy_policy-00,privacy_policy,https://legal.yahoo.com/us/en/yahoo/privacy/index.html,prose,1,"About Yahoo Yahoo, previously known as Verizon Media, is a technology and media company that provides a range of services. We serve our consumers, partners, advertisers and talent through our portf...",,
256,website__slivz-com,website,subprocessor_list-04,subprocessor_list,https://slivz.com/trust/subprocessors,other_doc,0,,,
256,website__slivz-com,website,do_not_sell-05,do_not_sell,https://legal.yahoo.com/us/en/yahoo/privacy/dashboard/index.html,,0,,,
257,app_store_app__cerberus,app_store_app,store_listing-00,store_listing,https://apps.apple.com/us/app/cerberus-phone-anti-theft/id6504459055?uo=4,structured,1,platform label (apple) declares sharing,,
257,app_store_app__cerberus,app_store_app,privacy_policy-01,privacy_policy,https://www.cerberusapp.com/privacy,,0,,,
258,app_store_app__arghon,app_store_app,privacy_policy-00,privacy_policy,http://arghon.com/privacy.asp,prose,1,"Arghon was built to act as a personal assistant to its users and as such, provide an easy way for users to access third party services and to share information with friends and people around them. ...",,
259,data_broker__pixfuture-media-inc,data_broker,privacy_policy-00,privacy_policy,https://www.pixfuture.com/terms-and-conditions#privacy-policy,,0,,,
259,data_broker__pixfuture-media-inc,data_broker,ads_txt-06,ads_txt,https://www.pixfuture.com/ads.txt,machine_readable,1,registry enumerates 83 named vendor(s),,
259,data_broker__pixfuture-media-inc,data_broker,sellers_json-07,sellers_json,https://www.pixfuture.com/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
260,play_store_app__mysticfallshiddenobjects,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=air.com.nextdifferencegames.MysticFallsHiddenObjects&hl=en&gl=US,,0,,,
260,play_store_app__mysticfallshiddenobjects,play_store_app,privacy_policy-02,privacy_policy,https://nexthiddenobjects.com/policy.txt,prose,0,"This Privacy Policy informs you of our policies and procedures regarding the collection, use and disclosure of personal information we receive from users of our Android applications.",,
261,app_store_app__mobileid,app_store_app,privacy_policy-00,privacy_policy,https://illumiatech.com/legal/privacy-policy,structured,1,"Your privacy is important to us. Please read this Privacy Notice carefully to learn how we collect, use, share, and otherwise process information relating to individuals (""Personal Data""), and to l...",,
262,app_store_app__ispeechweather,app_store_app,privacy_policy-00,privacy_policy,https://www.ispeech.org/policies.php,prose,1,"iSpeech monthly subscriptions may be canceled at any time, and by request, your final invoice will be prorated upon downgrade or cancellation. There will be no refunds or returns for any discounted...",,
263,app_store_app__cristianamusica,app_store_app,privacy_policy-00,privacy_policy,https://onesignal.com/privacy_policy,prose,1,OneSignal collects this first party data through a software development kit (“ SDKs ”) that companies use in their mobile applications and websites. These web and mobile SDKs permit app developers ...,,
264,app_store_app__launcher,app_store_app,privacy_policy-00,privacy_policy,https://innovativetech.com.pk/privacy.html,prose,1,We may disclose Non-personal data to third parties or allow third party to collect Non-personal data through their own embedded system. In order to deliver ads to you the third party advertisement ...,,
265,app_store_app__ads,app_store_app,privacy_policy-00,privacy_policy,https://www.zeptolab.com/pp.htm,structured,1,"This Privacy Policy explains how ZeptoLab UK Limited ("" ZeptoLab "" or "" we "") collects, uses, shares and otherwise processes your personal information when you play any of our games including, with...",,
265,app_store_app__ads,app_store_app,app_ads_txt-01,app_ads_txt,https://www.zeptolab.com/app-ads.txt,machine_readable,1,registry enumerates 200 named vendor(s),,
266,app_store_app__s000088,app_store_app,store_listing-00,store_listing,https://apps.apple.com/us/app/amai%E5%A5%B3%E9%9E%8B-%E5%A6%B3%E7%9A%84%E8%A1%8C%E5%8B%95%E9%9E%8B%E6%AB%83/id695442467?uo=4,structured,1,platform label (apple) declares sharing,,
266,app_store_app__s000088,app_store_app,privacy_policy-01,privacy_policy,https://www.amai.tw/MyAccount/Privacy,,0,,,
266,app_store_app__s000088,app_store_app,app_ads_txt-02,app_ads_txt,https://www.amai.tw/app-ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
267,website__fayobserver-com,website,privacy_policy-00,privacy_policy,https://www.usatodayco.com/privacy-statement/,,0,,,
267,website__fayobserver-com,website,do_not_sell-01,do_not_sell,https://cm.fayobserver.com/do-not-sell/,,0,,,
267,website__fayobserver-com,website,help_doc-02,help_doc,https://help.fayobserver.com/contact-us,other_doc,0,,,
267,website__fayobserver-com,website,sellers_json-18,sellers_json,https://www.usatodayco.com/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
268,app_store_app__edudemoapp,app_store_app,privacy_policy-00,privacy_policy,https://pushpay.com/product/echurch/,prose,1,"1,300+ church leaders share how tech is shaping their ministries. How does your church compare? Download now!",,
269,app_store_app__story2,app_store_app,privacy_policy-00,privacy_policy,https://spreadtruth.com/,prose,0,Spread Truth equips Christians to confidently and effectively share the gospel.,,
270,play_store_app__lawofattraction,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.dalatapp.lawofattraction&hl=en&gl=US,,0,,,
270,play_store_app__lawofattraction,play_store_app,privacy_policy-02,privacy_policy,https://dl.dropboxusercontent.com/s/6kim7zwbf9lci5t/LOAMain%20Privacy%20Policy.txt,prose,1,"* Audio Book: with many books with audio for you * Quotes: many quotes for learning every day. Share these Law of Attraction Quotes with your family and friends. Set wallpaper on your phone, change...",,
271,play_store_app__zoomkamera,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.exportmb.Zoomkamera&hl=en&gl=US,,0,,,
271,play_store_app__zoomkamera,play_store_app,privacy_policy-02,privacy_policy,http://exportmb.blogspot.com/2017/04/permissions-camera-permission-required.html,prose,1,LEGAL WARNING: All personal data in question can not be shared with third parties and companies. It is not stored in any way. It is not used for purposes other than application functions.,,
272,data_broker__one-tech-group-gmbh,data_broker,privacy_policy-00,privacy_policy,https://onetech.group/datenschutz-plattform/,prose,0,Sell and optimize your radio inventory programmatically with one platform.,,
